name,country_iso3,country_label,city,email,homepage,rewriteId
Global Water Solutions s.&agrave;.r.l.,LUX,Luxembourg,Contern,info@globalwatersolutions.com,www.globalwatersolutions.com,global-water-solutions-srl
Ceramica Globo S.p.A.,ITA,Italy,Castel Sant'elia,info@ceramicaglobo.com,www.ceramicaglobo.com,ceramica-globo-spa
Glong Italy S.r.l.,ITA,Italy,Fano,mmancini@glongitaly.it,www.glong-motor.com,glong-italy-srl
GMCC&amp;Welling,CHN,China,Foshan Guangdong,ouwh1@chinagmcc.com,https://www.gmcc-welling.com/en,guangdong-meizhi-compressor-co-ltd
GM Rubinetterie S.r.l.,ITA,Italy,Oleggio Castello,info@gmrubinetterie.it,www.gmrubinetterie.it,gm-rubinetterie-srl
Gnali Bocia Srl,ITA,Italy,Lumezzane,info@gnalibocia.com,www.gnalibocia.com,gnali-bocia-srl
Goldrays Limited,HKG,Hong Kong,"Tsimshatsui, Kowloon",goldrays@showerdoorseal.org,www.showerdoorseal.org,goldrays-limited
GPD Bath &amp; Kitchen Armatures,TUR,Türkiye,Beylikdüzü/İstanbul,export@gpd.com.tr,https://gpd.com.tr/,gpd-gul-pres-dokum-san-as
GPR sas,FRA,France,Rully,contact@gpr-industries.fr,www.gpr-industries.fr,gpr-sas
Gramm Profiltechnik GmbH,DEU,Germany,Friedrichshafen,info@proplus-fassade.com,,gramm-profiltechnik-gmbh
"Taizhou Grandfar International Trading Co., Ltd.",CHN,China,Taizhou Zhejiang,info@grandfargroup.com,https://www.seadona.com,taizhou-grandfar-international-trading-co-ltd
grando GmbH Schwimmbadabdeckungen,DEU,Germany,Bergisch Gladbach,info@grando.de,www.grando.de,grando-gmbh-schwimmbad-abdeckungen
Grand Well Sanitary Ware Limited,HKG,Hong Kong,Wanchai,neptum@neptum.cn,www.neptumbath.com,grand-well-sanitary-ware-limited
Gree Electric Appliances Inc. of Zhuhai,CHN,China,Zhuhai Guangdong,archer.zhang@cn.gree.com,www.gree.com,gree-electric-appliances-inc-of-zhuhai
Green Drain Europe,DNK,Denmark,Herning,info@greendrains.eu,www.greendrains.eu,ngdgroup-aps
GREENoneTEC Solarindustrie GmbH,AUT,Austria,St. Veit an der Glan,info@greenonetec.com,www.greenonetec.com,greenonetec-solarindustrie-gmbh
Papakonstantinou-GREEN POWER TECHNOLOGY,GRC,Greece,"Daphni, Athens",dimitris@greenpowerstar.com,www.greenpowerstar.com,papakonstantinou-dimitrios
"Guangzhou Green Power Technology Co., Ltd",CHN,China,Guangzhou Guangdong,info@greenpowerstar.com,,guangzhou-green-power-technology-co--ltd
Gridty GmbH,DEU,Germany,Köln,,www.gridty.com,gridty-gmbh
Griferia Sanitaria Rovira S.A.,ESP,Spain,Vallirana,roviraexport@griferiarovira.com,www.griferiarovira.com,griferia-sanitaria-rovira-sa
Griffon,NLD,Netherlands,Goes,info@griffon.eu,www.griffon.eu,bison-international-bv
Grohe AG,DEU,Germany,Düsseldorf,media@grohe.com,www.grohe.de,grohe-ag
Groppalli s.r.l.,ITA,Italy,Gragnano Trebbiense,g.bosoni@groppalli.it,www.groppalli.it,groppalli-srl
Ground-Therm Sp. z o.o.,POL,Poland,Gliwice,marcin.mankowski@ground-therm.com,www.ground-therm.com,ground-therm-sp-z-oo
Gr&uuml;nbeck AG,DEU,Germany,Höchstädt,info@gruenbeck.de,www.gruenbeck.de,gruenbeck-wasseraufbereitung-gmbh
Karl Grumbach GmbH &amp; Co. KG,DEU,Germany,Wetzlar,grumbach@grumbach.net,www.grumbach.net,karl-grumbach-gmbh--co-kg
GRUNDFOS GmbH,DEU,Germany,Erkrath,infoservice@grundfos.com,www.grundfos.de,grundfos-gmbh
Gruner AG,DEU,Germany,Wehingen,info@gruner.de,www.gruner.de,gruner-ag
GSI Global System Integration Srl,ITA,Italy,Mareno di Piave,,,gsi-global-system-integration--srl
"GTB GROUP, s.r.o.",CZE,Czech Republic,Frydek-Mistek,humpolicek@gtb.cz,www.gtbgroup.cz,gtb-group-sro
G.T. Comis S.P.A.,ITA,Italy,Cento,gtcomis@gtcomis.it,www.gtcomis.it,gt-comis-spa
"Guangdong Carrier Heating, Ventilation &amp; Air Conditioning Company Limited",CHN,China,Foshan Guangdong,giwee.vip@giwee.com,www.giwee.com,guangdong-carrier-heating-ventilation--air-conditioning-co-ltd
"Guangdong Wotech Renewable Energy &amp; Technology Co., Ltd.",CHN,China,Foshan Guangdong,info1@wotech.cn,www.ecowotech.com,guangdong-wotech-renewable-energy--technology-co-ltd
Guarnimed SRL,ITA,Italy,Credaro,francesca.scaburri@guarnimed.it,www.guarnimed.it,guarnimed-srl
G&uuml;nesler Ticaret,TUR,Türkiye,Mersin,muhasebe@gunesler.com.tr,www.gunesler.com.tr,guenesler-ticaret
Gunay Export Lojistik Tic. ve Sanayi Ltd. Sti.,TUR,Türkiye,Tuzla/Istanbul,marketing@gunayexport.com,https://gunayexport.com/,gunay-export-lojistik-tic-ve-sanayi-ltd-sti
GVOB - GesamtVerband OfenBau e.V.,DEU,Germany,Kevelaer,info@gvob.de,,gvob--gesamtverband-ofenbau-ev
GVS Deutschland GmbH &amp; Co. KG,DEU,Germany,Sinzig,,,gvs-deutschland-gmbh--co-kg
gyde GmbH,DEU,Germany,Stuttgart,info@gyde.io,www.gyde.io/platform,gyde-gmbh
"GZ Axen Heat Pump Technology Co., Ltd.",CHN,China,Guangzhou Guangdong,sales@axen-heatpump.com,www.axen-heatpump.com,gz-axen-heat-pump-technology-co-ltd
h2x - HVAC &amp; Plumbing Software,AUS,Australia,Crescent Head,jonathan@h2xengineering.com,,h2x-pty-ltd-software
Haier A/C Italy Trading Spa,ITA,Italy,Revine Lago,nikita.patel@haier-europe.com,www.haierhvac.eu,haier-ac-italy-trading-spa
Haier HVAC Solutions,CHN,China,Qingdao Shandong,kongxy@haier.com,www.haier.com,haier-hvac-solutions
"Hain Yo Enterprises Co., Ltd.",TWN,Taiwan,Changhua,hainyo@ms24.hinet.net,www.ceramiccartridge-tw.com,hain-yo-enterprises-co-ltd
Haitima Corporation,TWN,Taiwan,Taipei,haitima@haitima.com.tw,https://www.haitima.com.tw/,haitima-corporation
HakaGerodur AG,CHE,Switzerland,Gossau SG,sekretariat@hakagerodur.ch,www.hakagerodur.ch,hakagerodur-ag
HalloPetra GmbH,DEU,Germany,Berlin,info@hallopetra.de,hallopetra.de,hallopetra-gmbh
Hamberger Sanitary GmbH,DEU,Germany,Rohrdorf,info-sanitary@hamberger.de,www.hamberger-sanitary.de,hamberger-sanitary-gmbh
Hamwells Nederland B.V.,NLD,Netherlands,Rotterdam,,,hamwells-nederland-bv
Hankin Technology (HongKong) Company Limited,HKG,Hong Kong,North Point,tom.zheng@hankin.com.cn,www.hankin.com.cn,hankin-technology-hongkong-company-limited
Hannover Messe Sodeks Fuarcilik A.S.,TUR,Türkiye,Istanbul,baran.ozdek@hf-turkey.com,www.sodex.com.tr/en,hannover-messe-sodeks-fuarcilik-as
Hansa Heiztechnik GmbH,DEU,Germany,Rhade,info@hansa-heiztechnik.de,www.hansa-heiztechnik.de,hansa-oel--und-gasbrenner-gmbh
Hansgrohe SE,DEU,Germany,Schiltach,,www.hansgrohe.com,hansgrohe-se
Hanshun Sanitary Ware (Hong Kong) Company Limited,HKG,Hong Kong,Kowloon,ada@ashower.com,www.ashower.com,hanshun-sanitary-ware-hong-kong-company-limited
Taizhou Haochuan Valve Co. Ltd.,CHN,China,Taozhou Zhejiang,haochuan1@haochuan.cc,www.haochuan.cc,taizhou-haochuan-valve-co-ltd
HAPA.Design,PRT,Portugal,Ribeirao,,www.mct.com.pt,metalurgica-central-trofa-ld
Hargassner Ges mbH,AUT,Austria,Weng,office@hargassner.at,www.hargassner.com,hargassner-ges-mbh
Hassan Yapi A.S.,TUR,Türkiye,Tuzla/Istanbul,zulkuf@pergemimarlik.com,www.hassanyapi.com.tr,hassan-yapi-as
HAUPA GmbH,DEU,Germany,Remscheid,info@haupa.com,www.haupa.com,haupa-gmbh
Hausmann &amp; Wynen Datenverarbeitung GmbH,DEU,Germany,Monheim am Rhein,kontakt@powerbird.de,www.powerbird.de,hausmann--wynen-datenverarbeitung-gmbh
HEA - Fachgemeinschaft f&uuml;r effiziente Energieanwendung e.V.,DEU,Germany,Berlin,info@hea.de,www.hea.de,hea---fachgemeinschaft-fuer-effiziente-energieanwendung-ev
Heating Group International b.v.,NLD,Netherlands,Wijchen,hgi@heatinggroup.eu,www.heatinggroup.nl,heating-group-international-bv
Heatit Controls AB,SWE,Sweden,Brastad,post@heatit.com,,heatit-controls-ab
HEATNESS GmbH,AUT,Austria,Wien,office@heatness.at,www.heatness.at,heatness-gmbh
Heatpex Sp. z o.o.,POL,Poland,Gdansk,bskrzyniarz@heatpex.pl,,heatpex-sp-z-oo
HEAT PUMP MOVER,GBR,Great Britain and Northern Ireland,Farnham,sales@heatpumpmover.co.uk,heatpumpmover.co.uk,lite-work-designs-ltd
HeatQ Technology Sp. z o.o.,POL,Poland,Gdansk,biuro@heatq.com,www.heatq.com,heatq-technology-sp-z-oo
Heau BV,BEL,Belgium,Bilzen,,,heau-bv
Heber GmbH,DEU,Germany,Rotthalmünster/Weihmörting,info@heber.de,www.heber.de,heber-gmbh
"Hecapo, S.A.",ESP,Spain,Gelida,export@grupoheca.es,www.hecapo.es,hecapo-sa
Heealarx Industry Pte. Limited,SGP,Singapore,Singapore,,,heealarx-industry-pte-limited
HEIMISCH SANITARY WARE GmbH,DEU,Germany,Linkenheim-Hochstetten,tulea.victor@gmail.com,,heimisch-sanitary-ware-gmbh
Heizer Hungary Szolg&aacute;ltat&oacute; Kereskedelmi Korl&aacute;tolt felel&ouml;ss&eacute;gu T&aacute;rsas&aacute;g,HUN,Hungary,Budapest,info@heizer.hu,www.heizer.hu,heizer-hungary-szolgltat-kereskedelmi-korltolt-feleloessgu-trsasg
Heizungsbauer aus Leidenschaft,DEU,Germany,Wunstorf,info@hzbal.de,https://hzbal.de,onlineflotte-kannegiesser--leupelt-gbr
Helios Ventilatoren GmbH + Co. KG,DEU,Germany,Villingen-Schwenningen,info@heliosventilatoren.de,www.heliosventilatoren.de,helios-ventilatoren-gmbh--co-kg
HELIOTHERM W&auml;rmepumpentechnik Ges. m. b. H.,AUT,Austria,Langkampfen,info@heliotherm.com,www.heliohterm.com,heliotherm-waermepumpentechnik-ges-m-b-h
Hels Endustriyel Mamuller San. ve Tic. Ltd. Sti.,TUR,Türkiye,Istanbul,deniz@hels.com.tr,www.hels.com.tr,hels-endustriyel-mamuller-san-ve-tic-ltd-sti
Helty,ITA,Italy,Schio,marketing@heltyair.com,https://www.heltyair.com/,helty-srl
Henco Industries NV,BEL,Belgium,Herentals,info@henco.be,www.henco.be,henco-industries-nv
"Zhejiang Hengjie Copper Industry Co., Ltd.",CHN,China,Taizhou Zhejiang,sale5@hengjie.com.cn,www.hengjie.com.cn,zhejiang-hengjie-copper-industry-co-ltd
Hennecke GmbH,DEU,Germany,Sankt Augustin,info@hennecke.com,www.hennecke.com,hennecke-gmbh
HERMANOS JULI&Aacute;N M SL,ESP,Spain,Villares de la Reina,export@hjm.es,www.hjm.es,hermanos-julian-m-sl
HERMANUSSEN Metallverarbeitung GmbH,DEU,Germany,Werl,info@hermanussen.de,www.hermanussen.de,hermanussen-metallverarbeitung-gmbh
HERMOS AG,DEU,Germany,Mistelgau,info@hermos.com,www.hermos.com,hermos-ag
HERO Software GmbH,DEU,Germany,Hannover,,www.hero-software.de,hero-software-gmbh
Herrmann GmbH u. Co. KG,DEU,Germany,Waiblingen,info@herrmann-burners.de,www.herrmann-burners.de,herrmann-gmbh-u-co-kg
Herz Armaturen Ges.m.b.H.,AUT,Austria,Wien,office@herz.eu,www.herz.eu,herz-armaturen-gesmbh
Herz Energietechnik GmbH,AUT,Austria,Pinkafeld,office-energie@herz.eu,www.herz-energie.at,herz-energietechnik-gmbh
HEWI Heinrich Wilke GmbH,DEU,Germany,Bad Arolsen,info@hewi.de,www.hewi.de,hewi-heinrich-wilke-gmbh
Hewitech GmbH &amp; Co. KG,DEU,Germany,Ochtrup,info@hewitech.de,www.hewitech.de,hewitech-gmbh--co-kg
HiDew S.r.l.,ITA,Italy,Tribano,sales@hidew.it,www.hidew.it,hidew-srl
HIDRIA d.o.o.,SVN,Slovenia,Spodnja Idrija,info@hidria.com,www.hidria.com,hidria-doo
Hidronatur,ESP,Spain,LLosa de Ranes,export@hidronatur.com,www.hidronatur.com,hidronatur
HIDRONIX S.r.l. SOCIO UNICO,ITA,Italy,Brusciano,export@hidronix.it,www.hidronix.com,hidronix-srl
"Zhejiang Ama &amp; Hien Technology Co., Ltd.",CHN,China,Wenzhou Zhejiang,info@hien-ne.com,https://www.hien-ne.com,zhejiang-ama--hien-technology-co-ltd
HIFI FILTER France SAS,FRA,France,Pontarlier,export@hifi-filter.fr,www.hifi-filter.com,hifi-filter-france-sas
"Shanghai Highly Electrical Appliances Co., Ltd.",CHN,China,Shanghai,xuzh@highly.cc,www.highly.cc,shanghai-highly-electrical-appliances-co-ltd
Hightrend Merchandise Corp.,TWN,Taiwan,Taipei City,httw@hightrend.com.tw,www.hightrend.com.tw,hightrend-merchandise-corp
Himmelsbach Leitern- u. Ger&uuml;stefabrik GmbH,DEU,Germany,Kenzingen,info@himmelsbach.de,www.himmelsbach.de,himmelsbach-leitern--u-geruestefabrik-gmbh
"HIMPEL Co., Ltd.",KOR,"Korea, the Republic of (South)",Hwaseong,sales@himpel.co.kr,www.himpel.co.kr,himpel-co-ltd
HIRA INDUSTRIES LLC,ARE,United Arab Emirates,Dubai,,,hira-industries-llc
"Industrieverband Haus-, Heiz- und K&uuml;chentechnik e. V. (HKI)",DEU,Germany,Frankfurt am Main,info@kachelofenwelt.de,www.hki-online.de/de,industrieverband-haus--heiz--und-kuechentechnik-e-v-hki
HL Hutterer &amp; Lechner GmbH,AUT,Austria,Himberg/Wien,office@hl.at,www.hl.at,hl-hutterer--lechner-gmbh
HM Heizk&ouml;rper GmbH Heating Technology,DEU,Germany,Dingelstädt,info@hm-heating.de,,hm-heizkoerper-gmbh-heating-technology
"Hokwang Industries Co., Ltd.",TWN,Taiwan,New Taipei City,hokwang@hokwang.com,www.hokwang.com,hokwang-industries-co-ltd
"Ningbo Homac Electrical Appliances Co., Ltd.",CHN,China,Ningbo Zhejiang,Leo@chinamacerator.com,www.chinamacerator.com,ningbo-homac-electrical-appliances-co-ltd
Homematic IP,DEU,Germany,Leer (Ostfriesland),info@eq-3.de,https://homematic-ip.com/de,eq-3-ag
Honeywell BMS,DEU,Germany,Offenbach am Main,,http://buildings.honeywell.com/de/de/brands/our-brands/bms/,honeywell-gmbh-honeywell-bms
Hong Yue Company Limited,HKG,Hong Kong,Central,sales@hongyuepipe.com,www.hy-pipe.com,hong-yue-company-limited
"Wenling Honson Brassware Co., Ltd.",CHN,China,"Wenling City, Zhejiang",sales1@honson-fitting.com,www.honson-fitting.com,wenling-honson-brassware-co-ltd
"Horng Lai Industrial Co., Ltd.",TWN,Taiwan,Changhua,hllife69@ms51.hinet.net,www.home-life.com.tw,horng-lai-industrial-co-ltd
Hosenso GmbH &amp; Co. KG,DEU,Germany,Neu Wulmstorf,social@hosenso.de,https://hosenso.de/,hosenso-gmbh--co-kg
Hotbath BV,NLD,Netherlands,Alblasserdam,info@hotbath.nl,www.hotbath.nl,hotbath-bv
HOTERWAY,PRT,Portugal,Campia,info@hoterway.com,www.hoterway.com,heaboo-lda
Hotjet CZ s.r.o,CZE,Czech Republic,Bolatice,export@hotjet.cz,www.hotjet.cz,hotjet-cz-sro
Hottgenroth Software AG,DEU,Germany,Köln,info@hottgenroth.de,www.hottgenroth.de/index.html,hottgenroth-software-ag
HOWATHERM Klimatechnik GmbH,DEU,Germany,Brücken,info@howatherm.de,www.howatherm.de,howatherm-klimatechnik-gmbh
"hp-TECHNIK GmbH Industriepumpen, F&ouml;rderaggregate + Anlagenbau",DEU,Germany,Karlsruhe,info@hptechnik.com,www.hptechnik.com,hp-technik-gmbh--industriepumpen--foerderaggregate--anlagenbau
"Ningbo Hrale Plate Heat Exchanger Co., Ltd.",CHN,China,Ningbo Zhejiang,zhuojq@hrale.com,www.hrale.com,ningbo-hrale-plate-heat-exchanger-co-ltd
"Hsien Chang Metals Co., Ltd.",TWN,Taiwan,Changhua County,hc888@faucet.com.tw,www.faucet.com.tw,hsien-chang-metals-co-ltd
HSK Duschkabinenbau KG,DEU,Germany,Olsberg,info@hsk-duschkabinenbau.de,www.hsk-duschkabinenbau.de,hsk-duschkabinenbau-kg
hsn - Die Agentur f&uuml;r integrierte Kommunikation GmbH,DEU,Germany,Hamburg,info@hsn-agentur.de,,hsn---die-agentur-fuer-integrierte-kommunikation-gmbh
H&amp;S Sensortechnik GmbH,AUT,Austria,Enzenkirchen,,,hs-sensortechnik-gmbh
HSV Packaging &amp; Insulation Nederland NV,NLD,Netherlands,Ede,marketing@hsv.nl,www.hsv.nl,hsv-packaging--insulation-nederland-nv
HT S.p.A.,ITA,Italy,San Vendemiano,info@htspa.it,www.htspa.it,ht-spa
"Huacheng Valve (Hongkong) Co., Ltd.",HKG,Hong Kong,"San Po Kong, Kowloon",hchfm@huachengvalve.com,www.huachengvalve.com,huacheng-valve-hongkong-co-ltd
"Ningbo Huahua Sanitary Ware Co., Ltd.",CHN,China,Ningbo Zhejiang,sales@gonggong.cn,www.gonggong.cn,ningbo-huahua-sanitary-ware-co-ltd
Hualing Hoses International Company Limited,HKG,Hong Kong,Wanchai,sales3@china-hualing.com,www.china-hualing.com,hualing-hoses-international-company-limited
"Zhejiang Huanri Sanitation Co., Ltd.",CHN,China,Taizhou Zhejiang,huanri@huanrisanitation.com,www.huanrifaucet.com,zhejiang-huanri-sanitation-co-ltd
Guangdong Huayi Plumbing Fittings Industry Co. Ltd.,CHN,China,Kaiping Guangdong,sandy@huayi-faucet.com,www.huayisanitaryware.com,guangdong-huayi-plumbing-fittings-industry-co-ltd
Huba Control AG,CHE,Switzerland,Würenlos,info.ch@hubacontrol.com,www.hubacontrol.com,huba-control-ag
Huber Cisal Industrie S.p.A.,ITA,Italy,San Maurizio D´Opaglio,huber@huberitalia.com,www.huberitalia.com,huber-cisal-industrie-spa
HUBER &amp; RANNER GMBH,DEU,Germany,Pocking,sales@huber-ranner.com,www.huber-ranner.com,huber--ranner-gmbh
H&uuml;rner Luft- und Umwelttechnik GmbH,DEU,Germany,Mücke,info@hlu.eu,www.hlu.eu,huerner-luft--und-umwelttechnik-gmbh
"Huida Sanitary Ware Co., Ltd.",CHN,China,Tangshan Hebei,andy_zhang@huidagroups.com,eng.huidagroup.com,huida-sanitary-ware-co-ltd
Huliot Group,ISR,Israel,Ramat Yishai,info@huliot.com,www.huliotgroup.com,huliot-industries-acs-ltd
"Hung Hing Mirror (HuiZhou) Co., Ltd.",CHN,China,Huizhou City Guangdong,mirror.king@msa.hinet.net,www.hxmirror.com,hung-hing-mirror-huizhou-co-ltd
Hybitat Srl,ITA,Italy,Milano,,www.hybitat.tech,hybitat-srl
Hydraloop Systems BV,NLD,Netherlands,Leeuwarden,info@hydraloop.com,www.hydraloop.com,hydraloop-systems-bv
Malgorzata Nowak Hydroflex,POL,Poland,Swiatniki Gorne,biuro@hydroflex.com.pl,www.hydroflex.com.pl,malgorzata-nowak-hydroflex
Hydroplast S.r.l.,ITA,Italy,Suno,info@hydroplast.it,www.hydroplast.it,hydroplast-srl
HygroMatik GmbH,DEU,Germany,Henstedt-Ulzburg,hy@hygromatik.de,www.hygromatik.com,hygromatik-gmbh
"Xiamen Hysen Control Technology Co., Ltd.",CHN,China,Xiamen Fujian,sally@cn-hysen.com,www.hysencontrol.com,xiamen-hysen-control-technology-co-ltd
HYTING GmbH,DEU,Germany,Wiesbaden,,www.hyting.com,hyting-gmbh
"IAPMO (International Association of Plumbing and Mechanical Officials, a Non-Profit Corporation)",USA,United States,Ontario,info@iapmo.org,www.iapmo.org,international-association-of-plumbing-and-mechanical-officials-a-non-profit-corporation---iapmo
Industrias Ibaiondo S.A.,ESP,Spain,Mungia (Bizkaia),exportacion@ibaiondo.com,www.ibaiondo.com,industrias-ibaiondo-sa
IBC control AB,SWE,Sweden,Höganäs,info@ibccontrol.se,www.ibccontrol.se,ibc-control-ab
Ibergrif Griferias S.L.,ESP,Spain,Sant Feliu de Llobregat,igracia@ibergrif.es,www.ibergrif.es,ibergrif-griferias-sl
IBO PUMPS / DAMBAT JASTRZEBSKI S.K.A.,POL,Poland,Grodzisk Mazowiecki,biuro@dambat.pl,www.dambat.pl,dambat-jastrzebski-ska
IBP GmbH - Conex|B&auml;nninger,DEU,Germany,Linden,marketingde@ibpgroup.com,www.conexbanninger.com,international-building-products-gmbh
IBX - New Bath 2003 S.L.,ESP,Spain,Dolores,recepcion@ibx2003.com,www.ibx2003.com,new-bath-2003-sl
Ichinen Tasco Co. Ltd.,JPN,Japan,Higashiosaka Osaka,yamada@tascojapan.co.jp,www.tascojapan.co.jp,ichinen-tasco-co-ltd
ICMA S.p.A.,ITA,Italy,Cuggiono,sales@icmaspa.it,www.icmaspa.it,icma-spa
I.C.O.M.A.R. S.n.c.,ITA,Italy,Picerno,icomar@icomar.net,www.icomar.net,icomar-snc
Ideal Clima S.r.l.,ITA,Italy,Brescia,info@idealclima.eu,www.idealclima.eu,ideal-clima-srl
Ideal Standard International,BEL,Belgium,Zaventem,,www.idealstandard.com,ideal-standard-international-nv
Idevit Seramik San. ve Tic. A.S.,TUR,Türkiye,Istanbul,export@idevit.com.tr,www.idevit.com.tr,idevit-seramik-san-ve-tic-as
iDM Energiesysteme GmbH,AUT,Austria,Matrei in Osttirol,team@idm-energie.at,www.idm-energie.at,idm-energiesysteme-gmbh
IDRAL S.p.A.,ITA,Italy,Gargallo,exportsales@idral.it,www.idral.it,idral--spa
Idroblok srl,ITA,Italy,Marcianise,sales@idroblok.it,www.idroblok.it,idroblok-srl
IEG Industry of Electrical Heating Elements,SRB,Serbia,Belgrade,mladen@grejaci.com,www.grejaci.com,ieg-industry-of-electrical-heating-elements
Igienair GmbH,DEU,Germany,Ettlingen,kontakt@igienair.com,www.igienair.de,igienair-gmbh
IGLU TECH UAB,LTU,Lithuania,Vilnius,,,iglu-tech-uab
IKG Industrie-K&auml;lte GmbH &amp; Co. KG,DEU,Germany,Güglingen,info@ikg-industriekaelte.de,https://ikg-industriekaelte.de/,ikg-industrie-kaelte-gmbh--co-kg
Iklimlendirme Sogutma Klima Imalatcilari Dernegi Iktisadi Isletmesi,TUR,Türkiye,"Ümraniye, Istanbul",iskid@iskid.org.tr,www.iskid.org.tr,iklimlendirme-sogutma-klima-imalatcilari-dernegi-iktisadi-isletmesi
Il Flessibile di Nicastri &amp; C. Srl,ITA,Italy,Invorio,m.nicastri@ilflessibile.it,www.ilflessibile.it,il-flessibile-di-nicastri--c-srl
Ille Papier-Service GmbH,DEU,Germany,Altenstadt,info@ille.de,www.ille.eu,ille-papier-service-gmbh
Imbat,TUR,Türkiye,Izmir,info@imbat.com,www.imbat.com,imbat-sogutma-isitma-makina-san-ve-tic-as
Imex Ceramics UK Ltd,GBR,Great Britain and Northern Ireland,"Crowborough, East Sussex",herbert@imexceramic.com,www.imexbathroom.com,imex-ceramics-uk-ltd
"Tangshan Imex Industrial Co., Ltd.",CHN,China,Tangshan Hebei,herbert@imexceramic.com,www.imexbathroom.com,tangshan-imex-industrial-co-ltd
IMI Hydronic Engineering International SA,CHE,Switzerland,Eysins,,climatecontrol.imiplc.com,imi-hydronic-engineering-international-sa
immersight GmbH,DEU,Germany,Ulm,info@immersight.de,www.immersight.de,immersight-gmbh
Impel AB,SWE,Sweden,Helsingborg,joakim.arndt@impel.se,https://impelhydronics.com,impel-ab
IMP Pumps d.o.o.,SVN,Slovenia,Komenda,info@imp-pumps.com,www.imp-pumps.com,imp-pumps-doo
IMT ARMATUREN AG,CHE,Switzerland,Widnau,imt@imt-ch.com,www.imt-ch.com,imt-armaturen-ag
INABA DENKO,JPN,Japan,Osaka,sales-inabadenko@inaba.co.jp,https://www.inaba-denko.com/en,inaba-denki-sangyo-co-ltd
INDEX A Perfect Fixing,ESP,Spain,Logrono,info@indexfix.com,https://www.indexfix.com/en/,tecnicas-expansivas-sl
India space Mart,IND,India,New Delhi,,http://www.ispacemart-bathroom.com,india-space-mart
indusa industrielle Umweltschutzanlagen GmbH,DEU,Germany,Neu-Anspach,info@indusa.de,www.indusa.de,indusa-industrielle-umweltschutzanlagen-gmbh
Indus International FZC,ARE,United Arab Emirates,Sharjah,,,indus-international-fzc
Industrial Ceramic Linings B.V.,NLD,Netherlands,Rotterdam,info@iclbv.nl,www.iclbv.nl,industrial-ceramic-linings-bv
Industrias Canovas SA,ESP,Spain,Valencina de la Concepcion,rcolomer@nofer.com,,industrias-canovas-sa
AB Industrietechnik S.r.l.,ITA,Italy,Bressanone,info@industrietechnik.it,www.industrietechnik.it,ab-industrietechnik-srl
Industrilas AG,DEU,Germany,Gevelsberg,info@industrilas.de,www.industrilas.com,industrilas-ag
INFICON GmbH,DEU,Germany,Köln,servicetools.europe@inficon.com,www.inficon.com,inficon-gmbh
ING FIXATIONS,FRA,France,Le Puy en Velay,ing@ingfixations.fr,www.ingfixations.fr,francois-inglese-sasu
Ingremio Bracia Kotulscy Spolka Komandytowo Akcyjna,POL,Poland,Boleslaw,,,ingremio-bracia-kotulscy-spolka-komandytowo-akcyjna
Initiative Holzw&auml;rme (IH),DEU,Germany,Köln,info@bdh-industrie.de,www.bdh-industrie.de,interessengemeinschaft-energie--umwelt--feuerungen-gmbh-1
