name,fair,fair_id,city,country_iso3,email,homepage
GNA Gears Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Hoshiarpur,IND,mktg@gnagroup.com,www.gnagears.com
Godgift International,Ambiente 2026,AMBIENTE,Moradabad,IND,ashish@godgift.co.in,
GOD&#39;S GRACE DISTRIBUTIONS,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,New Delhi,IND,godsgrace@khalsa.com,www.godsgraceproducts.com
GOD&#39;S GRACE DISTRIBUTIONS,Paperworld Delhi 2026,PAPERWORLDDELHI,New Delhi,IND,godsgrace@khalsa.com,www.godsgraceproducts.com
Godson Auto Private Limited,Automechanika Frankfurt 2026,AUTOMECHANIKA,Ludhiana,IND,godson55@rediffmail.com,www.godsonauto.co.in
Goel Carpets And Handicrafts,Heimtextil 2027,HEIMTEXTIL,Agra,IND,,
Goel Handicrafts,Ambiente 2026,AMBIENTE,Jaipur,IND,sumit@goelhandicrafts.com,goelhandicrafts.com
Goel Printers,Paperworld Delhi 2026,PAPERWORLDDELHI,Ghaziabad,IND,harsh7goel@gmail.com,WWW.PEACESTATIONERY.COM
Gokul Yarns Pvt Ltd,Yarn Expo Autumn 2026,YARNEXPOSHANGHAIAUTUMN,,IND,,
Gold Berry,Heimtextil 2027,HEIMTEXTIL,New Delhi,IND,info@rugsbygoldberry.com,www.rugsbygoldberry.com
Golden Coir Tufts,Heimtextil 2027,HEIMTEXTIL,Coimbatore,IND,chandru@goldencoirtufts.com,www.goldencoirtufts.com
Golden Peakock Overseas Ltd.,Light + Building 2026,LIGHTBUILDING,"Noida, Uttar Pradesh",IND,mktg@goldenpeakock.com,www.goldenpeakock.com
Golden Sun Radiator,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Malout,IND,goldensunradiator2020@gmail.com,www.goldensunradiator.com
Golden Terry Towel Private Limited,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,,www.goldenterrytowel.com
Golden Trading Company,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,Mumbai,IND,kirangwtc@gmail.com,www.goldengtc.com
Goldtech Graphics Private Limited,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Ghaziabad,IND,goldtechgraphics@gmail.com,www.goldtechgraphics.com
William Goodacre &amp; Sons India Pvt. Ltd.,Heimtextil 2027,HEIMTEXTIL,Alleppey,IND,,www.karan-group.com
William Goodacre &amp; Sons India Pvt. Ltd.,Ambiente 2026,AMBIENTE,Alleppey,IND,,www.karan-group.com
Gopali &amp; Co. (World of technicle textiles magazine),Techtextil India 2025,TECHTEXTILINDIA,Chennai,IND,textile.magazine@gmail.com,
Gould Automotive,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,micrononeengineers@gmail.com,www.gouldpistonsandrings.com
Gourav International,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,gauravdhingra@dhingraexport.in,www.dhingraexport.in
Government of Tamil Nadu India,Cinte Techtextil China 2026,CINTETECHTEXTILCHINA,,IND,,
Goyal Crafts,Ambiente 2026,AMBIENTE,"Rajasthan, Jaipur",IND,shipping@goyalcrafts.com,www.goyalpapers.com
Goyal Motors,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,anshulgoyal22696@gmail.com,
Grab International Pvt Ltd,Automechanika Frankfurt 2026,AUTOMECHANIKA,Ludhiana,IND,grabinternational@gmail.com,www.euroqua.eu
GRACIOUS LIVING,Heimtextil 2027,HEIMTEXTIL,New Delhi,IND,rohan@graciousliving.in,www.graciousliving.in
GRAFO,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,grafopenz@gmail.com,www.grafogifts.in
GRAFO,Paperworld Delhi 2026,PAPERWORLDDELHI,Mumbai,IND,grafopenz@gmail.com,www.grafogifts.in
Graphic Partner,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Chennai,IND,graphicpartner12@gmail.com,
Graphite Foils India Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ahmedabad,IND,,www.gfipl.com
Grasim Industries Ltd.,Heimtextil 2027,HEIMTEXTIL,Vadodara,IND,rahul.singrodia@adityabirla.com,www.birlacellulose.com
Grasim Industries Limited,Intertextile Shanghai Apparel Fabrics - Autumn Edition 2026,INTERTEXTILESHANGHAIAPPARELFABRICSAUTUMN,,IND,,www.birlacellulose.com
GRASIM INDUSTRIES LIMITED (JAYASHREE TEXTILES),Techtextil India 2025,TECHTEXTILINDIA,Mumbai,IND,anuj.bhandari@adityabirla.com,https://www.adityabirla-yarn.com/
Grasim Industries Limited,Intertextile Shanghai Apparel Fabrics - Spring Edition 2026,INTERTEXTILESHANGHAIAPPARELFABRICSSPRING,,IND,,birlacellulose.com
GRASPER GLOBAL PRIVATE LIMITED,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,prachi.shah@grasperglobal.com,
G.R. Corporation,Techtextil 2026,TECHTEXTIL,Kanpur,IND,alok@grcorporation.co.in,www.grcorporation.com
Great Eastern Processors Private Limited,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,,
Green Bridge Exports Pvt Ltd,Ambiente 2026,AMBIENTE,Kolkata,IND,akash@greenbridge.co.in,www.greenbridge.co.in
Greendzine Technologies Pvt Ltd,Logimotion 2024,LOGIMOTION,Bangalore,IND,sales@greendzine.in,www.greendzine.in
Green Earth International,Ambiente 2026,AMBIENTE,Kolkata,IND,manish@baghunt.net,www.greenearth-bags.com
Green Energy Asia,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Pen,IND,pawar@geasia.in,
Greenfuel Energy Solutions Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurugram,IND,parth.tayal@greenfuelenergy.in,www.greenfuelenergy.in
GREEN INDIA RICE MILLERS AND EXPORTERS PRIVATE LIMITED,Techtextil India 2025,TECHTEXTILINDIA,Sonipat,IND,tanyushvi15@gmail.com,Www.Filantrofirst.Com
Greeno Bags,Ambiente 2026,AMBIENTE,Kolkata,IND,greenobags@gmail.com,www.greenojutebags.com
Greenox Oils Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,info@greenoxindia.in,
Grey Door Studio,Ambiente 2026,AMBIENTE,Moradabad,IND,bharat@greydoor.in,
Grindlays Engine Parts Pvt. Ltd.,Automechanika Frankfurt 2026,AUTOMECHANIKA,Alwar,IND,nitin.madan@grindlaysindia.com,www.indiapistonring.com
Grindlays Engine Parts Pvt. Ltd.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Alwar,IND,nitin.madan@grindlaysindia.com,www.grindlaysindia.com
Grow Ever Steel (India) Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Kolkata,IND,marketing@groweversteel.com,www.groweversteel.com
GROZ BECKERT ASIA PVT LTD,Techtextil India 2025,TECHTEXTILINDIA,Gurgaon,IND,tarun.munshi@groz-beckert.com,www.groz-beckert.com
Groz Engineering Tools Private Limited,Automechanika Frankfurt 2026,AUTOMECHANIKA,Gurugram,IND,info@groz-tools.com,www.groz-tools.com
Groz Net Industries,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurugram,IND,marketing@groz-tools.com,www.groz-tools.com
GRS INNOVATION LLP,Techtextil India 2025,TECHTEXTILINDIA,Panipat,IND,ravi@sysinternational.in,
GS Enterprises,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,,
GSM PLUS INDIA,Ambiente 2026,AMBIENTE,Madurai,IND,dhan@gsmplusindia.com,www.gsmplusindia.com
GT Service Technologies,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Chennai,IND,gtservicetech@gmail.com,
Gujwool Glassfibre Composites,Techtextil 2026,TECHTEXTIL,Mumbai,IND,het@gujwool.com,www.gujwool.com
Gupta International,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,rajeshgupta@guptainternational.com,www.guptainternational.com
Guru Kripa Enterprises,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,gurukirpaenterprises2004@gmail.com,
Hafizia Art and Crafts Private Limited,Heimtextil 2027,HEIMTEXTIL,Sitapur,IND,umair@hafizia.com,www.hafizia.com
Haldyn Heinz Fine Glass Pvt Ltd,Beautyworld Riyadh 2026,BEAUTYWORLDSAUDIARABIA,Mumbai,IND,amasih@haldybheinz.com,
Hamilton Sciences Pvt. Ltd.,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,New Delhi,IND,sgupta@hspl.in,www.hspl.com
Hamilton Writing Instruments Pvt. Ltd.,Ambiente 2026,AMBIENTE,Mumbai,IND,nilesh.shah@hamiltonindia.in,www.claropens.in
Hamilton Writing Instruments Pvt. Ltd.,Paperworld Middle East 2026,PAPERWORLDMIDDLEEAST,Mumbai,IND,kaushik.udeshi@hamiltonindia.in,www.hamiltonindia.in
Hamlai Industries Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ahmedabad,IND,vimal@hamlaiindustries.com,www.hamlaiindustries.com
Handicraft Villa,Ambiente 2026,AMBIENTE,Jaipur,IND,mail.handicraftvilla@gmail.com,www.handicraftvilla.com
Bikaner Handloom Carpets,Heimtextil 2027,HEIMTEXTIL,Bikaner,IND,india@mmwool.com,www.mmwool.com
Handloom Export Promotion Council,Heimtextil 2027,HEIMTEXTIL,Chennai,IND,fairs@hepcindia.com,www.hepcindia.com
Handloom Export Promotion Council,Ambiente 2026,AMBIENTE,Chennai,IND,fairs@hepcindia.com,www.hepcindia.com
Hands &amp; Craft,Ambiente 2026,AMBIENTE,Moradabad,IND,info@handsandcraft.com,www.handsandcraft.com
Hansa International,Ambiente 2026,AMBIENTE,New Delhi,IND,gauri.suri@gmail.com,www.hansaindia.com
Hanu Home-Tex India,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,hanu@hanuhome.com,hanuhome.com
Hanuja Technologies Private Limited,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Bangalore,IND,hanumantha.hanuja@gmail.com,www.hanuja.net
Happy Earth,Ambiente 2026,AMBIENTE,Sonepat,IND,contact@happyearthofficial.com,www.happyearthofficial.com
Harbhajan Overseas Export,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Amritsar,IND,harbhajanstitcher@gmail.com,
Hare Krishna Auto Agencies,Automechanika Johannesburg 2025,AUTOMECHANIKAJOHANNESBURG,New Delhi,IND,sonu19761976@gmail.com,
Hare Krishna Auto Agencies,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,,dalcia.in
HAREN TEXTILES PVT. LTD.,Techtextil India 2025,TECHTEXTILINDIA,Mumbai,IND,kmehta@harentextiles.com,www.harentextiles.com
Hari Darshan Sevashram Pvt. Ltd.,Ambiente 2026,AMBIENTE,Delhi,IND,haridarshan@gmail.com,www.haridarshan.com
HARI INDUSTRIES,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Agra,IND,info@granotone.com,www.granotone.com
HARIOM TECHNOLOGIES PVT LTD,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,MUMBAI,IND,vinodpal61@gmail.com,
Harish International,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,harish@harishinternational.com,www.harishinternational.com
Harish Textile Engineers Limited,Techtextil 2026,TECHTEXTIL,Mumbai,IND,,
Harison Agencies,Print Expo Chennai 2026,PRINTEXPOCHENNAI,New Delhi,IND,info@harisonagencies.com,
Harkrishan Plastics,Media Expo Delhi 2026,MEDIAEXPODELHI,New Delhi,IND,harkrishanplastics@gmail.com,www.harkrishanplastics.com
Harpreet Graphics,Print Expo Chennai 2026,PRINTEXPOCHENNAI,New Delhi,IND,HARPREETGRAPHICS@ROCKETMAIL.COM,WWW.HARPREETGRAPHICS.COM
Harpreet Graphics,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,New Delhi,IND,HARPREETGRAPHICS@ROCKETMAIL.COM,WWW.HARPREETGRAPHICS.COM
Harpreet Graphics,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,New Delhi,IND,harpreetgraphics@rocketmail.com,WWW.HARPREETGRAPHICS.COM
Hartex Rubber Private Ltd.,EUROBIKE 2026,EUROBIKE,Hyderabad,IND,corpsales@hartex.in,https://www.hartex.in
Haryana Plastic &amp; Engineering Works,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,agupta@haryanaplastic.com,www.haryanaplastic.com
Haryana Rubber Udyog,Automechanika Frankfurt 2026,AUTOMECHANIKA,Gurugram,IND,naveen@haryanarubberudyog.com,www.haryanarubberudyog.com
Haryana Rubber Udyog,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurugram,IND,parveen@haryanarubberudyog.com,
HARYANA TRADERS PVT. LTD,Paperworld Delhi 2026,PAPERWORLDDELHI,Delhi,IND,pranav@neelgagan.com,www.neelagagan.com
Hastkala Exports,Ambiente 2026,AMBIENTE,"Moradabad, Uttar Pradesh",IND,hastkala@hastkalaexports.com,www.hastkalaexports.com
Hawkins Cookers Limited,Ambiente 2026,AMBIENTE,Mumbai,IND,,www.hawkinscookers.com
HD Fire Protect Limited,Intersec 2026,INTERSEC,Thane,IND,info@hdfire.com,www.hdfire.com
HELP US GREEN LLP,Ambiente 2026,AMBIENTE,Kanpur,IND,hello@helpusgreen.com,www.helpusgreen.com
HEMANI AROMATICS PRIVATE LIMITED,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,Mumbai,IND,marketing@hemaniaromatics.com,www.hemaniaromatics.com
Hemona Electroacoustics Private Limited,Prolight + Sound Bangkok 2026,PROLIGHTSOUNDBANGKOK,,IND,,
Hephaestus Technologies,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Salem,IND,hephaestustech001@gmail.com,
Herbafumes India Pvt Ltd,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Kolkata,IND,info@herbalfumes.com,
Heritage India Exports Pvt Ltd.,Christmasworld 2026,CHRISTMASWORLD,Delhi,IND,info@heritageexports.co.in,www.heritageexports.co.in
Heritage Overseas,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,mail@heritageoverseas.in,www.heritageoverseas.in
HERITAGE PAPER,Ambiente 2026,AMBIENTE,New Delhi,IND,shitij@heritagepaper.biz,www.heritagepaper.biz
Hero Ecotech Limited,EUROBIKE 2026,EUROBIKE,,IND,exports.cycles@heroeco.com,https://heroecotech.in/
Hero EDU Systems Pvt. Ltd.,EUROBIKE 2026,EUROBIKE,Ghaziabad,IND,info@esync-ebike.com,www.esync-ebike.com
Qubo by Hero Group,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurugram,IND,,https://www.quboworld.com/
HERTZ PERFUMES AND COSMETICS PRIVATE LIMITED,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,DABHEL,IND,,
Hicare Protectivewear Pvt Ltd,Intersec 2026,INTERSEC,Navi,IND,marketing@hicareprotectivewear.com,www.hicaresafety.in
High Performance Textiles Pvt. Ltd,Techtextil India 2025,TECHTEXTILINDIA,Sonipat,IND,nandan@hpt-india.com,www.hpt-india.org
Highway Roop Precision Technologies Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurugram,IND,,
Hillson Footwear Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Jhajjar,IND,marcom@hillsonshoes.com,https://www.hillsonshoes.com/?srsltid=AfmBOorYCFtpI7AVGsIVVXb3rkPGS5CWJvjWpwNNI3pmJubWoJx2Kjav
Hiltex Industrial Fabrics Pvt. Ltd.,Techtextil 2026,TECHTEXTIL,Kanpur,IND,info@hiltexoverseas.com,www.hiltexoverseas.com
Hiltex Overseas Pvt Ltd,Techtextil 2026,TECHTEXTIL,Kanpur,IND,hiltexoverseas@gmail.com,www.hiltexoverseas.com
Hilux Auto Electric Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,bharti.dutta@hiluxautoelectric.com,www.hiluxautoelectric.com
Himalaya Concepts,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,ashish@himalayaconcepts.com,www.himalayaconcepts.com
Him Teknoforge Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Solan,IND,mrinalaggarwal@himgroup.net,www.himteknoforge.com
Hindalco Industries Limited,EUROBIKE 2026,EUROBIKE,Mumbai,IND,prachi.goyal@adityabirla.com,https://www.hindalco.com/
Lahoti Overseas Limited,"Vietnam International Trade Fair for Apparel, Textiles & Textile Technologies 2026",VIETNAMINTERNATIONALTRADEFAIRFORAPPARELTEXTILESTEXTILETECHNOLOGIES,,IND,,www.lahotioverseas.com
Hindon Metaforms Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ludhiana,IND,hindon@hindon.biz,www.hindonmetaforms.com
Hindostan Expo,Automechanika Frankfurt 2026,AUTOMECHANIKA,Ludhiana (Punjab),IND,hindostanexpo@gmail.com,www.hindostanexpo.com
Hind Rectifiers Ltd.,PCIM 2026,PCIMEUROPE,Mumbai,IND,bijal@hirect.com,www.hirect.com
Hindustan Pencils Pvt. Ltd.,Paperworld Middle East 2026,PAPERWORLDMIDDLEEAST,Mumbai,IND,dheerajdw@hindustanpencils.com,www.hindustanpencils.com
HINDUSTAN PLATINUM PVT. LTD.,Techtextil India 2025,TECHTEXTILINDIA,Navi Mumbai,IND,pranab.baruah@hp.co.in,WWW.HP.CO.IN
Hindustan Unilever Limited,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,Mumbai,IND,mukesh.nathwani@unilever.com,
Hira Lall &amp; Son (India) Anupam Pvt. Ltd.,Ambiente 2026,AMBIENTE,New Delhi,IND,hiralal@hirahome.in,
Hisashi Industries,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Greater Noida,IND,info@hisashiindustries.com,
HI SHINE INKS PVT. LTD.,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Navsari,IND,sales@hishineinks.com,www.hishineinks.com
HISUN ADHESIVES,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Ahmedabad,IND,ankiitkamble@hisunadhesives.com,www.hisunadhesives.com
Hitaishi Creative Enterprises Pvt. Ltd.,Ambiente 2026,AMBIENTE,Kolkata,IND,jute@hitaishicreative.com,www.hitaishicreative.com
Hitech Agencies,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurugram,IND,jasmann_anand@hotmail.com,www.vanguardsuspensions.com
Hitech Automotive Skills Development Academy,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ludhiana,IND,ps3206499@gmail.com,
Hi-Tech Engineers (India),Print Expo Chennai 2026,PRINTEXPOCHENNAI,New Delhi,IND,dkgarg@multitech.in,
Hitech Induction,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurugram,IND,info@hitechinduction.in,www.hitechinduction.com
Hi-Tech Writing Instruments,Ambiente 2026,AMBIENTE,Mumbai,IND,sales@legendpens.com,www.legendpens.com
Hi-TECH WRITING INDUSTRIES,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Rajkot,IND,hitechwritingind@gmail.com,www.hwi.co.in
HKN Automotive,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,hemantneer103@yahoo.co.in,www.hknindia.com
H M AUTO INDUSTRIES,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Sonipat,IND,cleanfilters1972@gmail.com,www.royalaircare.com
H. M. Inc,Ambiente 2026,AMBIENTE,Sambhal,IND,hmcraftimpex@gmail.com,
H M Plastics,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Thane,IND,hmplastics20@gmail.com,
HOBBYCRAFT,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,South West Delhi,IND,avinash@foremostindia.com,www.foremostindia.com
HOBBYCRAFT,Paperworld Delhi 2026,PAPERWORLDDELHI,South West Delhi,IND,info@hobbycraft.co.in,www.hobbycraft.co.in
HOKO PRODUCTS LLP,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Punjab,IND,hokoproducts@gmail.com,
Hollywood Digital VFX Studios Pvt.Ltd,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Hyderabad,IND,kishore@rotomaker.ai,www.rotomaker.com
Holostik India Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,priyanka.rathi@holostik.com,www.holostik.com/contact-us/
Home And Floor,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,export@homeandfloor.in,WWW.HOMEANDFLOOR.IN
Home Creations,Heimtextil 2027,HEIMTEXTIL,Noida,IND,home@homecreations.in,www.homecreations.in
Home Decor Inc.,Ambiente 2026,AMBIENTE,"Noida, Gautam Buddha Nagar",IND,hello@macramedecors.com,www.macramedecors.com
Home Flooring &amp; Decor Pvt Ltd,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,habib@hfdrugs.com,www.rizwanexporthouse.com
Homeline Products,Ambiente 2026,AMBIENTE,Daman,IND,kanak@pratapplastics.com,
Homelines Textiles,Heimtextil 2027,HEIMTEXTIL,Karur,IND,sbabu@homelinestextiles.com,www.homelinestex.com
Home Rugs Creation,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,,
Home Textiles,Heimtextil 2027,HEIMTEXTIL,Mumbai,IND,info@home-textiles.co.in,www.home-textiles.co.in
Home Textiles,Ambiente 2026,AMBIENTE,Mumbai,IND,info@home-textiles.co.in,www.home-textiles.co.in
Home Zone LLP,Heimtextil 2027,HEIMTEXTIL,Karur,IND,kumaran@homezone.in,www.homezone.in
HOMLY INC,Ambiente 2026,AMBIENTE,"Noida, Uttar Pradesh",IND,hello@homlyinc.com,www.homlyinc.com
Horizon Enterprises,Ambiente 2026,AMBIENTE,Moradabad,IND,info@horizonflatware.net,
Horizon&#39;s Collection,Ambiente 2026,AMBIENTE,Uttar Pradesh,IND,info@horizonscollection.com,https://horizonscollection.com/
Hoseflex India Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Faridabad,IND,shashank.aggarwal@hoseflex.co.in,www.hoseflex.co.in
House of Incas,Heimtextil 2027,HEIMTEXTIL,New Delhi,IND,hoi@incas-group.com,www.houseofincas.com
House of Incas,Christmasworld 2026,CHRISTMASWORLD,New Delhi,IND,hoi@incas-group.com,www.houseofincas.com
House of Looms,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,,
House Of Ruggen Pvt. Ltd.,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,admin@ruggen.in,www.ruggen.in
H R Desiigns,Ambiente 2026,AMBIENTE,Moradabad,IND,rajat.hrdesigns@gmail.com,
H.S. Exports,Ambiente 2026,AMBIENTE,Faridabad,IND,pushkar@hsexports.org,
H.S. International,Intersec 2026,INTERSEC,Kanpur,IND,huzaifa@hsinternational.in,www.hsinternational.in
HUGEHIPPO TECHNOLOGIES,Automechanika Birmingham 2025,AUTOMECHANIKABIRMINGHAM,New Delhi,IND,hugehippotechnologies@gmail.com,
Hugehippo Technologies LLP,Automechanika Riyadh 2026,AUTOMECHANIKARIYADH,New Delhi,IND,hugehippotechnologies@gmail.com,www.hugehippotech.in
HUGEHIPPO TECHNOLOGIES LLP,Automechanika Buenos Aires 2026,AUTOMECHANIKABUENOSAIRES,New Delhi,IND,,
Humus Impex Private Limited,Apparel Sourcing Paris Autumn 2026,APPARELSOURCINGPARISAUTUMN,Tirupur,IND,tharankini@humusfashion.com,www.humusfashion.com
Husna Exports Inc.,Ambiente 2026,AMBIENTE,Moradabad,IND,info@husnaexportsinc.com,http://husnaexports.com/
Husna Exports Inc.,Christmasworld 2026,CHRISTMASWORLD,Moradabad,IND,info@husnaexportsinc.com,http://husnaexports.com/
Hydroflex Pipe Private Limited,ACHEMA Middle East 2026,ACHEMAMIDDLEEAST,Jetalpur,IND,info@hydroflexpipes.com,www.hydroflexpipes.com
Hytech Micro Measurement Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,sales@hytechmicro.com,www.hytechmicro.com
Hytechscan Tools Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Mumbai,IND,contact@scantechindia.com,
IBIOS PRivate Limited,Intersec 2026,INTERSEC,Delhi,IND,ibios@ibios.co.in,
Icon Autocraft Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Faridabad,IND,tender@iconautocraft.com,www.iconautocraft.com
Icon International,Ambiente 2026,AMBIENTE,Moradabad,IND,info@sundaymorningintl.com,www.sundaymorningintl.com
I Controls &amp; Systems,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Noida,IND,dhruv199212@gmail.com,https://icsintelligent.com
IDA Automotive,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,idaautomotives@gmail.com,
IDEAL TRIDON GROUP,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Pune,IND,vgupta@idealtridon.com,https://www.idealtridon.com/
Ideas To Impact Foundation,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,info@i2ifoundation.org,www.i2ifoundation.org
IDFL LABORATORY AND INSTITUTE,Techtextil India 2025,TECHTEXTILINDIA,Bengaluru,IND,divyanka.dhanurkar@idfl.com,
IE Auto Industrial Enterprises Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Sonepat,IND,info@ieproducts.net,www.ieproducts.net
IFB Industries Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Bengaluru,IND,npdafm@ifbbangalore.com,www.ifbindustries.com
IIT ROPAR TECHNOLOGY BUSINESS INCUBATOR FOUNDATION  (TEXOEDGE INNOVATION),Techtextil India 2025,TECHTEXTILINDIA,Rupnagar,IND,mukesh.kumar@texoedge.in,
